tic_id,sector_run
364302118,36-36
364302118,8-8
364302118,7-7
364325969,27-27
364325969,29-29
364325969,30-30
364325969,1-1
364325969,2-2
364325969,3-3
364325969,4-4
364325969,5-5
364325969,6-6
364325969,32-32
364325969,31-31
364325969,34-34
364325969,33-33
364325969,7-7
364325969,8-8
364325969,10-10
364325969,11-11
364325969,12-12
364325969,13-13
364325969,35-35
364325969,37-37
364325969,39-39
364325969,62-62
364325969,64-64
364325969,67-67
364325969,68-68
364325969,69-69
364325969,66-66
364325969,65-65
364325969,63-63
364325969,61-61
364325969,36-36
364325969,9-9
364326269,27-27
364326269,28-28
364326269,29-29
364326269,30-30
364326269,2-2
364326269,3-3
364326269,4-4
364326269,5-5
364326269,6-6
364326269,31-31
364326269,34-34
364326269,7-7
364326269,9-9
364326269,10-10
364326269,11-11
364326269,12-12
364326269,13-13
364326269,35-35
364326269,36-36
364326269,37-37
364326269,61-61
364326269,62-62
364326269,63-63
364326269,64-64
364326269,65-65
364326269,67-67
364326269,68-68
364326269,69-69
364326269,66-66
364326269,39-39
364326269,33-33
364326269,32-32
364326269,1-1
364326480,27-27
364326480,28-28
364326480,29-29
364326480,30-30
364326480,1-1
364326480,2-2
364326480,3-3
364326480,6-6
364326480,32-32
364326480,34-34
364326480,33-33
364326480,7-7
364326480,9-9
364326480,10-10
364326480,12-12
364326480,13-13
364326480,35-35
364326480,36-36
364326480,37-37
364326480,61-61
364326480,62-62
364326480,64-64
364326480,65-65
364326480,67-67
364326480,69-69
364326480,66-66
364326480,68-68
364326480,63-63
364326480,39-39
364326480,38-38
364326480,11-11
364326480,31-31
364326480,5-5
364326480,4-4
364327160,27-27
364327160,28-28
364327160,29-29
364327160,30-30
364327160,1-1
364327160,2-2
364327160,3-3
364327160,6-6
364327160,32-32
364327160,34-34
364327160,33-33
364327160,7-7
364327160,8-8
364327160,9-9
364327160,10-10
364327160,11-11
364327160,12-12
364327160,13-13
364327160,36-36
364327160,37-37
364327160,38-38
364327160,39-39
364327160,61-61
364327160,63-63
364327160,64-64
364327160,65-65
364327160,67-67
364327160,68-68
364327160,66-66
364327160,62-62
364327160,31-31
364327160,4-4
364354624,12-12
364354624,66-66
364354624,39-39
364361425,39-39
364361425,65-65
364361425,12-12
364395234,27-27
364395234,28-28
364395234,30-30
364395234,1-1
364395234,3-3
364395234,4-4
364395234,5-5
364395234,6-6
364395234,31-31
364395234,34-34
364395234,33-33
364395234,7-7
364395234,8-8
364395234,9-9
364395234,10-10
364395234,11-11
364395234,13-13
364395234,35-35
364395234,36-36
364395234,37-37
364395234,38-38
364395234,61-61
364395234,62-62
364395234,63-63
364395234,64-64
364395234,67-67
364395234,68-68
364395234,69-69
364397429,27-27
364397429,4-4
364397429,31-31
364397429,34-34
364397429,7-7
364397429,8-8
364397429,9-9
364397429,10-10
364397429,35-35
364397429,36-36
364397429,37-37
364398097,27-27
364398097,1-1
364398097,4-4
364398097,31-31
364398097,34-34
364398097,7-7
364398097,8-8
364398097,9-9
364398097,10-10
364398097,11-11
364398097,35-35
364398097,36-36
364398097,37-37
364398410,27-27
364398410,1-1
364398410,4-4
364398410,31-31
364398410,34-34
364398410,7-7
364398410,8-8
364398410,9-9
364398410,10-10
364398410,11-11
364398410,35-35
364398410,36-36
364398410,37-37
364398410,61-61
364398410,63-63
364398410,64-64
364398410,68-68
364398410,62-62
364398687,4-4
364398687,7-7
364398687,8-8
364398687,9-9
364400981,56-56
364408162,75-75
364408162,76-76
364415868,39-39
364415868,66-66
364423372,27-27
364423372,28-28
364423372,29-29
364423372,30-30
364423372,1-1
364423372,2-2
364423372,3-3
364423372,5-5
364423372,6-6
364423372,32-32
364423372,31-31
364423372,34-34
364423372,8-8
364423372,9-9
364423372,10-10
364423372,11-11
364423372,35-35
364423372,36-36
364423372,37-37
364423372,38-38
364423372,39-39
364423372,13-13
364423372,12-12
364423372,7-7
364423372,4-4
364424010,27-27
364424010,28-28
364424010,29-29
364424010,30-30
364424010,1-1
364424010,5-5
364424010,6-6
364424010,32-32
364424010,31-31
364424010,34-34
364424010,33-33
364424010,7-7
364424010,8-8
364424010,10-10
364424010,11-11
364424010,12-12
364424010,35-35
364424010,36-36
364424010,38-38
364424010,39-39
364424010,61-61
364424010,63-63
364424010,67-67
364424010,69-69
364424010,66-66
364424010,68-68
364424010,65-65
364424010,64-64
364424010,62-62
364424010,37-37
364424010,13-13
364424010,9-9
364424010,4-4
364424010,3-3
364424010,2-2
364425591,27-27
364425591,28-28
364425591,29-29
364425591,30-30
364425591,1-1
364425591,2-2
364425591,3-3
364425591,4-4
364425591,5-5
364425591,6-6
364425591,32-32
364425591,34-34
364425591,33-33
364425591,7-7
364425591,8-8
364425591,10-10
364425591,11-11
364425591,12-12
364425591,35-35
364425591,36-36
364425591,37-37
364425591,39-39
364425591,61-61
364425591,62-62
364425591,63-63
364425591,65-65
364425591,67-67
364425591,68-68
364425591,69-69
364425591,66-66
364425591,38-38
364425591,13-13
364425591,9-9
364427226,63-63
364431259,65-65
364493778,75-75
364493778,76-76
364538560,27-27
364538560,28-28
364538560,29-29
364538560,30-30
364538560,1-1
364538560,4-4
364538560,5-5
364538560,6-6
364538560,32-32
364538560,34-34
364538560,33-33
364538560,8-8
364538560,9-9
364538560,10-10
364538560,11-11
364538560,12-12
364538560,36-36
364538560,37-37
364538560,39-39
364538560,61-61
364538560,64-64
364538560,67-67
364538560,69-69
364538560,66-66
364538560,68-68
364538560,65-65
364538560,63-63
364538560,62-62
364538560,38-38
364538560,35-35
364538560,13-13
364538560,31-31
364538560,3-3
364538560,2-2
364588501,27-27
364588501,28-28
364588501,29-29
364588501,1-1
364588501,2-2
364588501,3-3
364588501,4-4
364588501,5-5
364588501,6-6
364588501,32-32
364588501,31-31
364588501,34-34
364588501,33-33
364588501,8-8
364588501,9-9
364588501,10-10
364588501,11-11
364588501,12-12
364588501,13-13
364588501,35-35
364588501,36-36
364588501,37-37
364588501,38-38
364588501,39-39
364588501,65-65
364588501,69-69
364588501,66-66
364588501,68-68
364588501,67-67
364588501,64-64
364588501,63-63
364588501,62-62
364588501,61-61
364588501,7-7
364588501,30-30
364588669,9-9
364588669,10-10
364588669,11-11
364588669,12-12
364588669,13-13
364589441,27-27
364589441,28-28
364589441,29-29
364589441,30-30
364589441,2-2
364589441,4-4
364589441,5-5
364589441,6-6
364589441,32-32
364589441,31-31
364589441,33-33
364589441,7-7
364589441,8-8
364589441,9-9
364589441,10-10
364589441,11-11
364589441,12-12
364589441,13-13
364589441,35-35
364589441,36-36
364589441,37-37
364589441,38-38
364589441,39-39
364589441,61-61
364589441,64-64
364589441,65-65
364589441,67-67
364589441,68-68
364589441,66-66
364589441,63-63
364589441,62-62
364589441,34-34
364589441,3-3
364589441,1-1
364589441,69-69
364589559,27-27
364589559,28-28
364589559,29-29
364589559,30-30
364589559,1-1
364589559,2-2
364589559,3-3
364589559,4-4
364589559,5-5
364589559,6-6
364589559,32-32
364589559,31-31
364589559,34-34
364589559,33-33
364589559,7-7
364589559,8-8
364589559,9-9
364589559,10-10
364589559,11-11
364589559,12-12
364589559,13-13
364589559,35-35
364589559,36-36
364589559,37-37
364589559,38-38
364589559,39-39
364589559,61-61
364589559,62-62
364589559,63-63
364589559,64-64
364589559,65-65
364589559,67-67
364589559,68-68
364589559,69-69
364589559,66-66
364589602,27-27
364589602,28-28
364589602,29-29
364589602,30-30
364589602,6-6
364589602,32-32
364589602,31-31
364589602,34-34
364589602,33-33
364589602,9-9
364589602,35-35
364589602,37-37
364589602,38-38
364589602,39-39
364589602,36-36
364621162,66-66
364628248,16-16
364628248,15-15
364628248,55-55
364628248,75-75
364628248,76-76
364628248,56-56
364731059,41-41
364731059,55-55
364731059,75-75
364731059,76-76
364731059,56-56
364816538,16-16
364816538,15-15
364816538,55-55
364873540,66-66
364892545,55-55
364898211,37-37
364898211,38-38
364898211,65-65
364898211,64-64
364912573,55-55
364912573,54-54
364912573,41-41
364928505,55-55
364934586,16-16
364934586,15-15
364934586,55-55
364957297,55-55
364964726,24-24
364964726,17-17
364964726,16-16
364964726,15-15
364964726,14-14
364964726,41-41
364964726,47-47
364964726,50-50
364964726,55-55
364964726,60-60
364964726,76-76
364964726,77-77
364964726,75-75
364964726,74-74
364964726,57-57
364964726,56-56
364964726,54-54
364965655,17-17
364965655,15-15
364965655,14-14
364965655,41-41
364965655,47-47
364965655,55-55
364965655,60-60
364965655,76-76
364965655,77-77
364965655,57-57
364965655,56-56
364965655,54-54
364965655,16-16
364965655,75-75
364965655,74-74
364967700,16-16
364967700,15-15
364967700,14-14
364967700,41-41
364967700,47-47
364967700,55-55
364967700,54-54
364979326,70-70
364979563,3-3
364979563,30-30
365003901,70-70
365005529,70-70
365005529,43-43
365005529,42-42
365006789,72-72
365006789,46-46
365006789,45-45
365008413,45-45
365008413,46-46
365008413,72-72
365021641,66-66
365022929,13-13
365022929,39-39
365022929,66-66
365024627,42-42
365024627,70-70
365024627,43-43
365025715,43-43
365025715,42-42
365034219,16-16
365034219,15-15
365034219,75-75
365034219,76-76
365034219,56-56
365034219,55-55
365034219,41-41
365053107,17-17
365053107,16-16
365053107,15-15
365053107,14-14
365053107,41-41
365053107,55-55
365053107,75-75
365053107,76-76
365053107,57-57
365053107,77-77
365056605,42-42
365056605,43-43
365058811,50-50
365058811,46-46
365059891,23-23
365059891,50-50
365062319,42-42
365062319,43-43
365062319,70-70
365063993,42-42
365063993,43-43
365063993,70-70
365069710,42-42
365069710,43-43
365069916,23-23
365069916,50-50
365070128,23-23
365070128,50-50
365073057,42-42
365073057,70-70
365073057,43-43
365088469,23-23
365089053,23-23
365089053,50-50
365089053,46-46
365103851,15-15
365103851,41-41
365103851,75-75
365103851,76-76
365103851,16-16
365103851,57-57
365103851,56-56
365103851,55-55
365113542,16-16
365113542,15-15
365113542,75-75
365113542,76-76
365113542,56-56
365113542,55-55
365149791,43-43
365149791,70-70
365149791,42-42
365153725,23-23
365153725,50-50
365153725,46-46
365155256,43-43
365155256,42-42
365179381,42-42
365179381,43-43
365179665,70-70
365179711,70-70
365180333,70-70
365190852,70-70
365198355,23-23
365198355,50-50
365198355,46-46
365203184,23-23
365203184,50-50
365229647,4-4
365229647,31-31
365229647,42-42
365229647,70-70
365229647,71-71
365230581,43-43
365230581,44-44
365230581,70-70
365230581,71-71
365230581,42-42
365246039,39-39
365249912,4-4
365249912,31-31
365251903,4-4
365272068,4-4
365272068,31-31
365272068,42-42
365272068,44-44
365272068,71-71
365272068,43-43
365272068,70-70
365273510,4-4
365273510,31-31
365273510,42-42
365273510,43-43
365273510,44-44
365273510,71-71
365273510,70-70
365274542,4-4
365274542,31-31
365274542,71-71
365274542,70-70
365274542,44-44
365274542,43-43
365274542,42-42
365278098,16-16
365278098,15-15
365278098,14-14
365278098,76-76
365278098,56-56
365278098,75-75
365294034,4-4
365294034,31-31
365294034,42-42
365294034,44-44
365294034,71-71
365294034,70-70
365294034,43-43
365294317,4-4
365294317,31-31
365294317,42-42
365294317,43-43
365294317,44-44
365294317,70-70
365294317,71-71
365301387,4-4
365301387,31-31
365301387,42-42
365301387,44-44
365301387,70-70
365301387,71-71
365301387,43-43
365321314,39-39
365330845,43-43
365330845,71-71
365330845,70-70
365330845,44-44
365330845,42-42
365332328,4-4
365332328,31-31
365332328,44-44
365332328,70-70
365332328,71-71
365332328,43-43
365332328,42-42
365333676,44-44
365333676,43-43
365333676,42-42
365334197,31-31
365334197,43-43
365334197,44-44
365334197,71-71
365334197,42-42
365334197,4-4
365334197,70-70
365337064,4-4
365337064,31-31
365337064,42-42
365337064,43-43
365337064,44-44
365337064,70-70
365337064,71-71
365356389,4-4
365356389,42-42
365356389,44-44
365356389,70-70
365356389,71-71
365356389,31-31
365356389,43-43
365356774,4-4
365356774,31-31
365356774,43-43
365356774,44-44
365356774,71-71
365356774,42-42
365356774,70-70
365366508,13-13
365366508,39-39
365366508,66-66
365368501,4-4
365368501,31-31
365368501,44-44
365368501,70-70
365368501,71-71
365368501,43-43
365368501,42-42
365394512,76-76
365394512,77-77
365423854,4-4
365423854,42-42
365423854,44-44
365423854,70-70
365423854,71-71
365423854,43-43
365423854,31-31
365424405,4-4
365424405,31-31
365424405,42-42
365424405,43-43
365424405,44-44
365424405,70-70
365424405,71-71
365425742,43-43
365425742,44-44
365425742,70-70
365425742,71-71
365425742,42-42
365425742,31-31
365426860,4-4
365426860,31-31
365426860,42-42
365426860,43-43
365426860,44-44
365426860,70-70
365426860,71-71
365428002,4-4
365428002,31-31
365428002,42-42
365428002,43-43
365428002,44-44
365428002,70-70
365428002,71-71
365440560,4-4
365440560,31-31
365440560,42-42
365440560,44-44
365440560,71-71
365440560,70-70
365440560,43-43
365440703,4-4
365440703,31-31
365440703,43-43
365440703,44-44
365440703,70-70
365440703,71-71
365440703,42-42
365441196,4-4
365441196,43-43
365441196,44-44
365441196,70-70
365441196,71-71
365441196,31-31
365441196,42-42
365441335,4-4
365441335,31-31
365441335,42-42
365441335,43-43
365441335,44-44
365441335,70-70
365441335,71-71
365447203,56-56
365447203,57-57
365447203,76-76
365447203,77-77
365462119,5-5
365462119,32-32
365462119,70-70
365462119,71-71
365466012,13-13
365466012,39-39
365466028,13-13
365466028,39-39
365466028,66-66
365470909,13-13
365470909,66-66
365470909,39-39
365509465,5-5
365509465,43-43
365509465,44-44
365509465,70-70
365509465,71-71
365509465,32-32
365542938,56-56
365542938,76-76
365542938,77-77
365542938,16-16
365542938,17-17
365542938,57-57
365554300,66-66
365555349,66-66
365566560,32-32
365566560,43-43
365566560,44-44
365566560,70-70
365566560,71-71
365570620,6-6
365570620,32-32
365602790,13-13
365602790,39-39
365613123,16-16
365613123,56-56
365613123,76-76
365637508,6-6
365637508,32-32
365638739,6-6
365638739,32-32
365639282,6-6
365639282,32-32
365663227,24-24
365663227,17-17
365663227,15-15
365663227,56-56
365663227,76-76
365663227,77-77
365663227,58-58
365663227,57-57
365663227,16-16
365663617,76-76
365663617,77-77
365673804,24-24
365673804,17-17
365673804,16-16
365673804,15-15
365673804,76-76
365673804,77-77
365673804,57-57
365673804,56-56
365673804,58-58
365673804,18-18
365683029,56-56
365683029,75-75
365683029,76-76
365690646,6-6
365690646,32-32
365694569,6-6
365694569,32-32
365700014,16-16
365700014,15-15
365700014,56-56
365700014,76-76
365700014,77-77
365700014,57-57
365717153,11-11
365717153,38-38
365721724,66-66
365723507,13-13
365723507,39-39
365733349,24-24
365733349,18-18
365733349,17-17
365733349,16-16
365733349,15-15
365733349,56-56
365733349,57-57
365733349,58-58
365733349,76-76
365733349,77-77
365743650,6-6
365743650,32-32
365748368,6-6
365781372,6-6
365781372,32-32
365787759,16-16
365787759,56-56
365787759,57-57
365787759,77-77
365787759,15-15
365837055,13-13
365837055,39-39
365849419,73-73
365849419,60-60
365849428,60-60
365858559,57-57
365863721,55-55
365863721,56-56
365863721,76-76
365863721,15-15
365863721,16-16
365863721,75-75
365891274,39-39
365901068,57-57
365919734,73-73
365919734,60-60
365927643,60-60
365934594,17-17
365934594,57-57
365936982,21-21
365936982,20-20
365936982,14-14
365936982,40-40
365936982,41-41
365936982,47-47
365936982,48-48
365936982,53-53
365936982,75-75
365936982,60-60
365936982,74-74
365937983,40-40
365937983,41-41
365937983,47-47
365937983,48-48
365938088,20-20
365938088,40-40
365938088,41-41
365938088,74-74
365938088,75-75
365938088,60-60
365938088,48-48
365938088,47-47
365938305,21-21
365938305,20-20
365938305,14-14
365938305,40-40
365938305,41-41
365938305,47-47
365938305,48-48
365938305,60-60
365938305,74-74
365938305,75-75
365952328,39-39
365956062,13-13
365956062,39-39
365956062,66-66
365956683,13-13
365956683,39-39
365956683,66-66
365962806,57-57
365962806,17-17
365997088,13-13
366056607,13-13
366072761,18-18
366072761,17-17
366072761,52-52
366072761,58-58
366074069,25-25
366074069,24-24
366074069,18-18
366074069,17-17
366074069,58-58
366074071,58-58
366078356,43-43
366103907,58-58
366115856,57-57
366115856,58-58
366118783,26-26
366118783,25-25
366118783,18-18
366118783,15-15
366118783,14-14
366118783,40-40
366118783,41-41
366118783,48-48
366118783,55-55
366118783,54-54
366118783,53-53
366118783,58-58
366118783,21-21
366118783,74-74
366118783,52-52
366118783,51-51
366120401,54-54
366120401,52-52
366120401,74-74
366120401,58-58
366120911,40-40
366120911,41-41
366120911,54-54
366120911,53-53
366120911,52-52
366122523,26-26
366122523,14-14
366122523,40-40
366122523,41-41
366122523,52-52
366122523,75-75
366122523,25-25
366122523,74-74
366122523,54-54
366124061,26-26
366124061,15-15
366124061,14-14
366124061,40-40
366124061,41-41
366124061,48-48
366124061,54-54
366124061,53-53
366124061,52-52
366124061,58-58
366124061,74-74
366124061,75-75
366124061,59-59
366124061,55-55
366124061,51-51
366124061,18-18
366124061,21-21
366124061,25-25
366178112,65-65
366217581,19-19
366217581,43-43
366217581,71-71
366240190,58-58
366307717,44-44
366307717,73-73
366307717,59-59
366307717,43-43
366311262,19-19
366311262,43-43
366311262,44-44
366311262,71-71
366311757,43-43
366311757,59-59
366311757,71-71
366311757,73-73
366315702,11-11
366315702,38-38
366315702,65-65
366316586,65-65
366323058,34-34
366323058,7-7
366323058,44-44
366323058,46-46
366323058,71-71
366323058,72-72
366323058,61-61
366323063,34-34
366323063,44-44
366323063,61-61
366323063,72-72
366323063,46-46
366323063,7-7
366323063,71-71
366324030,34-34
366324030,7-7
366324030,46-46
366324030,61-61
366324030,71-71
366324030,72-72
366324030,45-45
366329064,25-25
366329064,24-24
366329064,52-52
366329064,17-17
366329064,18-18
366347973,54-54
366352860,61-61
366352860,72-72
366352860,7-7
366352860,34-34
366355413,34-34
366355413,7-7
366355413,45-45
366355413,46-46
366355413,61-61
366355413,72-72
366355413,71-71
366391604,44-44
366398398,34-34
366398398,7-7
366398398,44-44
366398398,61-61
366398398,71-71
366398398,72-72
366398398,46-46
366398398,45-45
366401018,51-51
366409685,34-34
366409685,44-44
366409685,61-61
366409685,71-71
366409685,46-46
366409685,72-72
366409685,45-45
366410512,34-34
366410512,7-7
366410512,44-44
366410512,71-71
366410512,72-72
366410512,45-45
366410512,46-46
366411016,34-34
366411016,44-44
366411016,45-45
366411016,46-46
366411016,61-61
366411016,71-71
366411016,72-72
366411762,24-24
366411762,52-52
366411762,58-58
366411762,77-77
366411762,18-18
366411762,25-25
366411762,57-57
366411762,17-17
366411762,59-59
366439611,7-7
366439611,44-44
366439611,46-46
366439611,61-61
366439611,72-72
366443426,34-34
366443426,7-7
366443426,44-44
366443426,45-45
366443426,46-46
366443426,61-61
366443426,72-72
366443576,34-34
366443576,7-7
366443576,44-44
366443576,45-45
366443576,46-46
366443576,61-61
366443576,71-71
366443576,72-72
366462963,43-43
366462963,44-44
366462963,73-73
366462963,59-59
366476858,52-52
366488318,26-26
366488318,25-25
366488318,23-23
366488318,22-22
366488318,21-21
366488318,20-20
366488318,18-18
366488318,16-16
366488318,15-15
366488318,14-14
366488318,40-40
366488318,41-41
366488318,47-47
366488318,49-49
366488318,50-50
366488318,51-51
366488318,55-55
366488318,54-54
366488318,53-53
366488318,52-52
366488318,75-75
366488318,76-76
366488318,77-77
366488318,74-74
366488318,73-73
366488318,60-60
366488318,59-59
366488318,58-58
366488318,57-57
366488318,56-56
366488318,48-48
366488318,17-17
366488318,19-19
366488770,22-22
366488770,21-21
366488770,20-20
366488770,40-40
366488770,41-41
366488770,49-49
366488770,50-50
366488770,51-51
366488770,53-53
366488770,52-52
366488770,48-48
366488770,55-55
366488770,47-47
366489827,26-26
366489827,25-25
366489827,24-24
366489827,23-23
366489827,22-22
366489827,21-21
366489827,20-20
366489827,19-19
366489827,18-18
366489827,17-17
366489827,16-16
366489827,15-15
366489827,14-14
366489827,40-40
366489827,41-41
366489827,48-48
366489827,49-49
366489827,50-50
366489827,51-51
366489827,55-55
366489827,54-54
366489827,53-53
366489827,52-52
366489827,56-56
366489827,57-57
366489827,58-58
366489827,59-59
366489827,60-60
366489827,73-73
366489827,74-74
366489827,75-75
366489827,76-76
366489827,77-77
366491189,26-26
366491189,22-22
366491189,21-21
366491189,20-20
366491189,19-19
366491189,18-18
366491189,17-17
366491189,15-15
366491189,40-40
366491189,41-41
366491189,47-47
366491189,51-51
366491189,55-55
366491189,53-53
366491189,52-52
366491189,56-56
366491189,58-58
366491189,59-59
366491189,60-60
366491189,75-75
366491189,76-76
366491189,74-74
366491189,73-73
366491189,57-57
366491189,54-54
366491189,50-50
366491189,49-49
366491189,16-16
366491189,77-77
366499079,61-61
366499079,72-72
366499378,7-7
366499378,44-44
366499378,46-46
366499378,72-72
366499378,45-45
366499928,34-34
366499928,7-7
366499928,44-44
366499928,45-45
366499928,46-46
366517337,26-26
366517337,25-25
366517337,24-24
366517337,23-23
366517337,20-20
366517337,19-19
366517337,17-17
366517337,40-40
366517337,47-47
366517337,53-53
366517337,52-52
366517337,58-58
366517337,74-74
366517337,77-77
366517337,73-73
366517337,60-60
366517337,59-59
366517337,57-57
366517337,50-50
366517337,18-18
366517381,26-26
366517381,25-25
366517381,24-24
366517381,23-23
366517381,20-20
366517381,19-19
366517381,18-18
366517381,17-17
366517381,40-40
366517381,47-47
366517381,53-53
366517381,52-52
366517381,57-57
366517381,58-58
366517381,59-59
366517381,60-60
366517381,73-73
366517381,77-77
366517381,50-50
366517385,26-26
366517385,25-25
366517385,24-24
366517385,23-23
366517385,19-19
366517385,18-18
366517385,53-53
366517385,52-52
366517385,57-57
366517385,58-58
366517385,59-59
366517385,60-60
366517385,77-77
366517385,73-73
366517385,50-50
366517385,47-47
366517385,40-40
366517385,17-17
366517385,20-20
366517491,26-26
366517491,25-25
366517491,24-24
366517491,23-23
366517491,20-20
366517491,19-19
366517491,18-18
366517491,17-17
366517491,40-40
366517491,47-47
366517491,50-50
366517491,53-53
366517491,52-52
366517491,58-58
366517491,60-60
366517491,73-73
366517491,77-77
366525269,44-44
366525269,46-46
366525269,61-61
366525269,72-72
366525269,45-45
366525269,7-7
366525772,44-44
366525772,46-46
366525772,61-61
366525772,72-72
366525772,7-7
366525772,45-45
366527844,59-59
366527844,73-73
366527844,71-71
366548141,51-51
366548368,51-51
366548445,51-51
366555356,25-25
366555356,24-24
366555356,17-17
366555356,57-57
366555356,58-58
366555356,77-77
366555356,59-59
366555356,52-52
366555356,18-18
366555356,19-19
366560080,26-26
366560080,25-25
366560080,24-24
366560080,23-23
366560080,22-22
366560080,20-20
366560080,19-19
366560080,18-18
366560080,17-17
366560080,16-16
366560080,40-40
366560080,49-49
366560080,50-50
366560080,53-53
366560080,52-52
366560080,56-56
366560080,57-57
366560080,60-60
366560080,59-59
366560080,58-58
366560963,26-26
366560963,25-25
366560963,24-24
366560963,23-23
366560963,22-22
366560963,20-20
366560963,18-18
366560963,17-17
366560963,16-16
366560963,59-59
366560963,60-60
366560963,76-76
366560963,73-73
366560963,58-58
366560963,56-56
366560963,19-19
366560963,57-57
366560963,77-77
366567664,34-34
366567664,7-7
366567664,44-44
366567664,45-45
366567664,46-46
366567664,61-61
366569059,34-34
366569059,7-7
366569059,44-44
366569059,46-46
366569059,61-61
366569059,72-72
366572308,51-51
366576758,7-7
366576758,72-72
366576758,46-46
366576758,45-45
366576758,44-44
366577129,7-7
366577129,44-44
366577129,46-46
366577296,34-34
366577296,7-7
366577296,44-44
366577296,46-46
366577510,34-34
366577510,7-7
366577510,44-44
366577510,61-61
366577510,72-72
366577510,46-46
366577510,45-45
366580825,49-49
366580825,53-53
366580825,52-52
366580825,56-56
366580825,57-57
366580825,59-59
366580825,60-60
366580825,73-73
366580825,76-76
366580825,77-77
366602797,71-71
366602797,73-73
366622585,34-34
366622585,7-7
366622585,44-44
366622585,46-46
366622585,72-72
366622859,34-34
366622859,7-7
366622859,44-44
366622859,46-46
366622859,72-72
366622859,45-45
366622912,34-34
366622912,7-7
366622912,44-44
366622912,45-45
366622912,46-46
366622912,72-72
366624209,51-51
366625509,51-51
366631954,34-34
366631954,7-7
366631954,44-44
366631954,45-45
366631954,46-46
366631954,72-72
366632312,7-7
366632312,44-44
366632312,45-45
366632312,61-61
366632312,72-72
366632312,46-46
366632312,34-34
366632817,34-34
366632817,7-7
366632817,44-44
366632817,45-45
366632817,46-46
366632817,61-61
366632817,72-72
366634379,25-25
366634379,24-24
366634379,19-19
366634379,17-17
366634379,52-52
366634379,77-77
366634379,18-18
366634379,58-58
366634379,57-57
366634379,59-59
366642981,15-15
366642981,41-41
366642981,55-55
366642981,56-56
366642981,75-75
366642981,76-76
366654110,51-51
366654459,51-51
366654978,51-51
366657411,34-34
366657411,7-7
366657411,44-44
366657411,61-61
366657411,72-72
366657411,46-46
366657411,45-45
366660259,72-72
366660259,46-46
366662352,44-44
366662352,43-43
366664008,43-43
366664008,44-44
366680372,52-52
366680372,58-58
366680372,59-59
366680372,73-73
366681966,72-72
366681966,46-46
366684609,54-54
366686896,54-54
366690402,54-54
366702412,51-51
366702927,51-51
366712300,46-46
366712300,49-49
366715078,24-24
366715078,17-17
366715078,52-52
366715078,57-57
366715078,77-77
366715078,18-18
366715078,25-25
366715078,59-59
366715078,19-19
366718627,25-25
366718627,24-24
366718627,19-19
366718627,18-18
366718627,17-17
366718627,59-59
366719688,25-25
366719688,24-24
366719688,19-19
366719688,18-18
366719688,17-17
366719688,52-52
366719688,59-59
366719688,77-77
366719688,57-57
366719688,58-58
366721007,25-25
366721007,24-24
366721007,19-19
366721007,18-18
366721007,52-52
366721007,58-58
366721007,59-59
366721007,73-73
366721007,17-17
366722358,46-46
366722358,49-49
366752542,43-43
366752542,44-44
366752614,43-43
366752614,44-44
366754094,43-43
366754094,44-44
366754094,71-71
366755319,46-46
366761761,18-18
366761761,52-52
366761761,57-57
366761761,24-24
366761761,25-25
366761761,17-17
366761761,59-59
366761761,58-58
366775273,46-46
366775273,23-23
366786599,23-23
366786599,50-50
366786599,46-46
366804185,50-50
366804185,46-46
366804185,23-23
366804698,23-23
366804698,50-50
366804698,46-46
366810260,73-73
366810260,59-59
366815707,19-19
366815707,43-43
366815707,44-44
366815707,59-59
366815707,73-73
366832364,24-24
366832364,18-18
366832364,17-17
366832364,52-52
366832364,25-25
366832364,73-73
366832364,59-59
366832364,58-58
366832364,19-19
366846982,75-75
366846982,76-76
366877625,44-44
366877625,71-71
366877625,43-43
366877625,73-73
366877625,59-59
366918222,25-25
366918222,24-24
366918222,19-19
366918222,17-17
366918222,57-57
366918222,59-59
366918222,77-77
366918222,52-52
366918222,18-18
366972162,26-26
366972162,24-24
366972162,19-19
366972162,18-18
366972162,17-17
366972162,52-52
366972162,58-58
366972162,59-59
366972162,73-73
366972961,24-24
366972961,19-19
366972961,18-18
366972961,17-17
366972961,52-52
366972961,25-25
366972961,58-58
366972961,73-73
366972961,59-59
366975905,19-19
366975905,18-18
366975905,52-52
366975905,57-57
366975905,58-58
366975905,77-77
366975905,24-24
366975905,59-59
366975905,17-17
366975905,25-25
366983248,54-54
366989877,27-27
366989877,13-13
366989877,67-67
367019881,19-19
367019881,44-44
367019881,71-71
367019881,73-73
367019881,59-59
367019881,43-43
367024313,27-27
367024313,67-67
367028581,54-54
367076284,25-25
367076284,24-24
367076284,19-19
367076284,17-17
367076284,52-52
367076284,73-73
367076284,59-59
367078106,24-24
367078106,18-18
367078106,17-17
367078106,53-53
367078106,52-52
367078106,58-58
367078106,77-77
367078106,59-59
367078106,57-57
367078106,19-19
367078106,25-25
367078106,26-26
367078106,73-73
367086760,43-43
367086760,44-44
367086760,71-71
367086760,45-45
367088979,43-43
367088979,44-44
367088979,45-45
367088979,71-71
367096163,19-19
367096163,59-59
367096163,17-17
367096163,24-24
367096163,25-25
367099243,25-25
367099243,24-24
367099243,19-19
367099243,18-18
367099243,17-17
367099243,16-16
367099243,52-52
367099243,57-57
367099243,58-58
